day;hour; production 
2012-05-15;6; 3,956 
2012-05-15;7; 3,705 
2012-05-15;8; 3,496 
2012-05-15;9; 3,272 
2012-05-15;10; 3,074 
2012-05-15;11; 2,916 
2012-05-15;12; 2,786 
2012-05-15;13; 2,685 
2012-05-15;14; 2,631 
2012-05-15;15; 2,658 
2012-05-15;16; 2,773 
2012-05-15;17; 2,922 
2012-05-15;18; 3,049 
2012-05-15;19; 3,091 
2012-05-15;20; 3,083 
2012-05-15;21; 3,050 
2012-05-15;22; 2,991 
2012-05-15;23; 2,905 
2012-05-15;24; 2,810 
2012-05-16;1; 2,712 
2012-05-16;2; 2,605 
2012-05-16;3; 2,501 
2012-05-16;4; 2,410 
2012-05-16;5; 2,312 
2012-05-16;6; 2,218 
2012-05-16;7; 2,133 
2012-05-16;8; 2,057 
2012-05-16;9; 1,985 
2012-05-16;10; 1,911 
2012-05-16;11; 1,855 
2012-05-16;12; 1,813 
2012-05-16;13; 1,790 
2012-05-16;14; 1,785 
2012-05-16;15; 1,796 
2012-05-16;16; 1,805 
2012-05-16;17; 1,816 
2012-05-16;18; 1,839 
2012-05-16;19; 1,871 
2012-05-16;20; 1,898 
2012-05-16;21; 1,921 
2012-05-16;22; 1,929 
2012-05-16;23; 1,924 
2012-05-16;24; 1,914 
2012-05-17;1; 1,897 
2012-05-17;2; 1,876 
2012-05-17;3; 1,857 
2012-05-17;4; 1,832 
2012-05-17;5; 1,799 
2012-05-17;6; 1,774 
2012-05-17;7; 1,740 
2012-05-17;8; 1,709 
2012-05-17;9; 1,676 
2012-05-17;10; 1,649 
2012-05-17;11; 1,625 
2012-05-17;12; 1,615 
2012-05-17;13; 1,611 
2012-05-17;14; 1,633 
2012-05-17;15; 1,665 
2012-05-17;16; 1,698 
2012-05-17;17; 1,739 
2012-05-17;18; 1,800 
2012-05-17;19; 1,889 
2012-05-17;20; 2,004 
2012-05-17;21; 2,147 
2012-05-17;22; 2,300 
2012-05-17;23; 2,423 
2012-05-17;24; 2,508 
2012-05-18;1; 2,544 
2012-05-18;2; 2,544 
2012-05-18;3; 2,512 
2012-05-18;4; 2,461 
2012-05-18;5; 2,407 
2012-05-18;6; 2,359 
2012-05-18;7; 2,293 
2012-05-18;8; 2,227 
2012-05-18;9; 2,171 
2012-05-18;10; 2,124 
2012-05-18;11; 2,078 
2012-05-18;12; 2,047 
2012-05-18;13; 2,004 
2012-05-18;14; 1,969 
2012-05-18;15; 1,973 
2012-05-18;16; 2,030 
2012-05-18;17; 2,112 
2012-05-18;18; 2,176 
2012-05-18;19; 2,213 
2012-05-18;20; 2,232 
2012-05-18;21; 2,224 
2012-05-18;22; 2,205 
2012-05-18;23; 2,168 
2012-05-18;24; 2,117 
2012-05-19;1; 2,059 
2012-05-19;2; 2,007 
2012-05-19;3; 1,946 
2012-05-19;4; 1,888 
2012-05-19;5; 1,832 
2012-05-19;6; 1,780 
2012-05-19;7; 1,728 
2012-05-19;8; 1,677 
2012-05-19;9; 1,630 
2012-05-19;10; 1,589 
2012-05-19;11; 1,552 
2012-05-19;12; 1,757 
2012-05-19;13; 1,797 
2012-05-19;14; 1,818 
2012-05-19;15; 1,888 
2012-05-19;16; 2,007 
2012-05-19;17; 2,199 
2012-05-19;18; 2,250 
2012-05-19;19; 2,370 
2012-05-19;20; 2,528 
2012-05-19;21; 2,636 
2012-05-19;22; 2,694 
2012-05-19;23; 2,698 
2012-05-19;24; 2,663 
2012-05-20;1; 2,619 
2012-05-20;2; 2,564 
2012-05-20;3; 2,499 
2012-05-20;4; 2,432 
2012-05-20;5; 2,358 
2012-05-20;6; 2,288 
2012-05-20;7; 2,222 
2012-05-20;8; 2,153 
2012-05-20;9; 2,086 
2012-05-20;10; 2,025 
2012-05-20;11; 1,968 
2012-05-20;12; 1,916 
2012-05-20;13; 1,881 
2012-05-20;14; 1,856 
2012-05-20;15; 1,861 
2012-05-20;16; 1,929 
2012-05-20;17; 2,060 
2012-05-20;18; 2,215 
2012-05-20;19; 2,339 
2012-05-20;20; 2,435 
2012-05-20;21; 2,500 
2012-05-20;22; 2,550 
2012-05-20;23; 2,565 
2012-05-20;24; 2,565 
2012-05-21;1; 2,550 
2012-05-21;2; 2,519 
2012-05-21;3; 2,479 
2012-05-21;4; 2,430 
2012-05-21;5; 2,385 
2012-05-21;6; 2,333 
2012-05-21;7; 2,272 
2012-05-21;8; 2,218 
2012-05-21;9; 2,169 
2012-05-21;10; 2,126 
2012-05-21;11; 2,101 
2012-05-21;12; 2,148 
2012-05-21;13; 2,296 
2012-05-21;14; 2,600 
2012-05-21;15; 3,023 
2012-05-21;16; 3,512 
2012-05-21;17; 4,043 
2012-05-21;18; 4,540 
2012-05-21;19; 4,897 
2012-05-21;20; 4,962 
2012-05-21;21; 4,956 
2012-05-21;22; 4,956 
2012-05-21;23; 4,957 
2012-05-21;24; 4,956 
2012-05-22;1; 4,965 
2012-05-22;2; 4,962 
2012-05-22;3; 4,963 
2012-05-22;4; 4,963 
2012-05-22;5; 4,968 
2012-05-22;6; 4,006 
2012-05-22;7; 2,953 
2012-05-22;8; 4,884 
2012-05-22;9; 4,922 
2012-05-22;10; 4,816 
2012-05-22;11; 4,792 
2012-05-22;12; 4,879 
2012-05-22;13; 4,951 
2012-05-22;14; 4,968 
2012-05-22;15; 4,981 
2012-05-22;16; 4,979 
2012-05-22;17; 4,976 
2012-05-22;18; 4,978 
2012-05-22;19; 4,977 
2012-05-22;20; 4,974 
2012-05-22;21; 4,967 
2012-05-22;22; 4,962 
2012-05-22;23; 4,972 
2012-05-22;24; 4,970 
2012-05-23;1; 4,975 
2012-05-23;2; 4,982 
2012-05-23;3; 4,989 
2012-05-23;4; 4,993 
2012-05-23;5; 4,993 
2012-05-23;6; 4,993 
2012-05-23;7; 4,989 
2012-05-23;8; 4,982 
2012-05-23;9; 4,980 
2012-05-23;10; 4,978 
2012-05-23;11; 4,979 
2012-05-23;12; 4,985 
2012-05-23;13; 1,217 
2012-05-23;14; 2,053 
2012-05-23;15; 2,684 
2012-05-23;16; 1,972 
2012-05-23;17; 4,686 
2012-05-23;18; 4,978 
2012-05-23;19; 4,977 
2012-05-23;20; 4,972 
2012-05-23;21; 4,972 
2012-05-23;22; 4,970 
2012-05-23;23; 4,971 
2012-05-23;24; 4,982 
2012-05-24;1; 4,994 
2012-05-24;2; 4,994 
2012-05-24;3; 4,999 
2012-05-24;4; 5,004 
2012-05-24;5; 5,002 
2012-05-24;6; 5,005 
2012-05-24;7; 5,021 
2012-05-24;8; 5,002 
2012-05-24;9; 4,993 
2012-05-24;10; 4,994 
2012-05-24;11; 5,003 
2012-05-24;12; 5,006 
2012-05-24;13; 5,015 
2012-05-24;14; 5,012 
2012-05-24;15; 5,007 
2012-05-24;16; 5,002 
2012-05-24;17; 4,987 
2012-05-24;18; 4,992 
2012-05-24;19; 4,990 
2012-05-24;20; 4,975 
2012-05-24;21; 4,973 
2012-05-24;22; 4,970 
2012-05-24;23; 4,980 
2012-05-24;24; 4,972 
2012-05-25;1; 4,970 
2012-05-25;2; 4,978 
2012-05-25;3; 4,980 
2012-05-25;4; 4,986 
2012-05-25;5; 4,989 
2012-05-25;6; 4,994 
2012-05-25;7; 5,000 
2012-05-25;8; 4,993 
2012-05-25;9; 4,989 
2012-05-25;10; 4,998 
2012-05-25;11; 4,991 
2012-05-25;12; 4,996 
2012-05-25;13; 4,987 
2012-05-25;14; 4,997 
2012-05-25;15; 4,991 
2012-05-25;16; 4,987 
2012-05-25;17; 4,987 
2012-05-25;18; 4,997 
2012-05-25;19; 4,989 
2012-05-25;20; 4,984 
2012-05-25;21; 4,979 
2012-05-25;22; 4,975 
2012-05-25;23; 4,986 
2012-05-25;24; 4,987 
2012-05-26;1; 4,992 
2012-05-26;2; 4,994 
2012-05-26;3; 5,001 
2012-05-26;4; 5,001 
2012-05-26;5; 5,000 
2012-05-26;6; 5,002 
2012-05-26;7; 4,996 
2012-05-26;8; 5,000 
2012-05-26;9; 4,994 
2012-05-26;10; 4,988 
2012-05-26;11; 4,986 
2012-05-26;12; 4,990 
2012-05-26;13; 4,988 
2012-05-26;14; 4,994 
2012-05-26;15; 5,002 
2012-05-26;16; 5,004 
2012-05-26;17; 5,014 
2012-05-26;18; 5,006 
2012-05-26;19; 5,003 
2012-05-26;20; 5,003 
2012-05-26;21; 4,994 
2012-05-26;22; 4,993 
2012-05-26;23; 4,992 
2012-05-26;24; 4,989 
2012-05-27;1; 4,995 
2012-05-27;2; 4,992 
2012-05-27;3; 4,993 
2012-05-27;4; 4,987 
2012-05-27;5; 4,993 
2012-05-27;6; 4,989 
2012-05-27;7; 4,985 
2012-05-27;8; 4,992 
2012-05-27;9; 4,989 
2012-05-27;10; 4,994 
2012-05-27;11; 4,994 
2012-05-27;12; 5,002 
2012-05-27;13; 5,002 
2012-05-27;14; 5,000 
2012-05-27;15; 5,006 
2012-05-27;16; 5,013 
2012-05-27;17; 5,009 
2012-05-27;18; 5,001 
2012-05-27;19; 4,993 
2012-05-27;20; 4,992 
2012-05-27;21; 4,982 
2012-05-27;22; 4,975 
2012-05-27;23; 4,982 
2012-05-27;24; 4,973 
2012-05-28;1; 4,973 
2012-05-28;2; 4,991 
2012-05-28;3; 4,984 
2012-05-28;4; 4,982 
2012-05-28;5; 4,977 
2012-05-28;6; 5,000 
2012-05-28;7; 4,996 
2012-05-28;8; 4,998 
2012-05-28;9; 4,994 
2012-05-28;10; 4,993 
2012-05-28;11; 4,979 
2012-05-28;12; 4,982 
2012-05-28;13; 4,982 
2012-05-28;14; 4,984 
2012-05-28;15; 4,986 
2012-05-28;16; 4,984 
2012-05-28;17; 4,987 
2012-05-28;18; 4,984 
2012-05-28;19; 4,989 
2012-05-28;20; 4,986 
2012-05-28;21; 4,984 
2012-05-28;22; 4,987 
2012-05-28;23; 4,982 
2012-05-28;24; 4,979 
2012-05-29;1; 4,989 
2012-05-29;2; 4,987 
2012-05-29;3; 4,983 
2012-05-29;4; 4,985 
2012-05-29;5; 4,982 
2012-05-29;6; 4,982 
2012-05-29;7; 4,975 
2012-05-29;8; 4,975 
2012-05-29;9; 4,971 
2012-05-29;10; 3,958 
2012-05-29;11; 2,668 
2012-05-29;12; 0,954 
2012-05-29;13; 0,878 
2012-05-29;14; 2,665 
2012-05-29;15; 2,734 
2012-05-29;16; 4,318 
2012-05-29;17; 4,496 
2012-05-29;18; 4,546 
2012-05-29;19; 4,625 
2012-05-29;20; 4,711 
2012-05-29;21; 4,726 
2012-05-29;22; 4,699 
2012-05-29;23; 4,635 
2012-05-29;24; 4,559 
2012-05-30;1; 4,469 
2012-05-30;2; 4,378 
2012-05-30;3; 4,285 
2012-05-30;4; 4,186 
2012-05-30;5; 4,089 
2012-05-30;6; 3,989 
2012-05-30;7; 3,886 
2012-05-30;8; 3,782 
2012-05-30;9; 3,683 
2012-05-30;10; 3,592 
2012-05-30;11; 3,500 
2012-05-30;12; 3,421 
2012-05-30;13; 3,344 
2012-05-30;14; 3,280 
2012-05-30;15; 3,235 
2012-05-30;16; 3,244 
2012-05-30;17; 3,276 
2012-05-30;18; 3,314 
2012-05-30;19; 3,339 
2012-05-30;20; 3,348 
2012-05-30;21; 3,348 
2012-05-30;22; 3,349 
2012-05-30;23; 3,317 
2012-05-30;24; 3,310 
2012-05-31;1; 3,264 
2012-05-31;2; 3,210 
2012-05-31;3; 3,155 
2012-05-31;4; 3,101 
2012-05-31;5; 3,040 
2012-05-31;6; 2,979 
2012-05-31;7; 2,920 
2012-05-31;8; 2,859 
2012-05-31;9; 2,799 
2012-05-31;10; 2,804 
2012-05-31;11; 2,774 
2012-05-31;12; 2,701 
2012-05-31;13; 2,664 
2012-05-31;14; 2,668 
2012-05-31;15; 2,643 
2012-05-31;16; 2,626 
2012-05-31;17; 2,630 
2012-05-31;18; 2,663 
2012-05-31;19; 2,717 
2012-05-31;20; 2,767 
2012-05-31;21; 2,701 
2012-05-31;22; 2,648 
2012-05-31;23; 2,600 
2012-05-31;24; 2,547 
2012-06-01;1; 2,483 
2012-06-01;2; 2,428 
2012-06-01;3; 2,385 
2012-06-01;4; 2,336 
2012-06-01;5; 2,286 
2012-06-01;6; 2,240 
2012-06-01;7; 2,197 
2012-06-01;8; 2,144 
2012-06-01;9; 2,110 
2012-06-01;10; 2,081 
2012-06-01;11; 2,042 
2012-06-01;12; 1,999 
2012-06-01;13; 1,966 
2012-06-01;14; 1,939 
2012-06-01;15; 1,947 
2012-06-01;16; 1,952 
2012-06-01;17; 1,965 
2012-06-01;18; 1,967 
2012-06-01;19; 1,984 
2012-06-01;20; 2,003 
2012-06-01;21; 2,022 
2012-06-01;22; 2,023 
2012-06-01;23; 2,008 
2012-06-01;24; 2,010 
2012-06-02;1; 1,962 
2012-06-02;2; 1,920 
2012-06-02;3; 1,878 
2012-06-02;4; 1,840 
2012-06-02;5; 1,807 
2012-06-02;6; 1,770 
2012-06-02;7; 1,740 
2012-06-02;8; 1,713 
2012-06-02;9; 1,699 
2012-06-02;10; 1,682 
2012-06-02;11; 1,652 
2012-06-02;12; 1,622 
2012-06-02;13; 1,592 
2012-06-02;14; 1,580 
2012-06-02;15; 1,585 
2012-06-02;16; 1,612 
2012-06-02;17; 1,677 
2012-06-02;18; 1,730 
2012-06-02;19; 1,714 
2012-06-02;20; 1,686 
2012-06-02;21; 1,658 
2012-06-02;22; 1,624 
2012-06-02;23; 1,596 
2012-06-02;24; 1,576 
2012-06-03;1; 1,534 
2012-06-03;2; 1,842 
2012-06-03;3; 1,795 
2012-06-03;4; 1,764 
2012-06-03;5; 1,741 
2012-06-03;6; 1,723 
2012-06-03;7; 1,714 
2012-06-03;8; 1,714 
2012-06-03;9; 1,714 
2012-06-03;10; 1,739 
2012-06-03;11; 1,868 
2012-06-03;12; 2,109 
2012-06-03;13; 2,371 
2012-06-03;14; 2,553 
2012-06-03;15; 2,966 
2012-06-03;16; 3,464 
2012-06-03;17; 3,829 
2012-06-03;18; 4,139 
2012-06-03;19; 4,285 
2012-06-03;20; 4,284 
2012-06-03;21; 4,121 
2012-06-03;22; 3,906 
2012-06-03;23; 3,737 
2012-06-03;24; 3,658 
2012-06-04;1; 3,665 
2012-06-04;2; 3,731 
2012-06-04;3; 3,755 
2012-06-04;4; 3,724 
2012-06-04;5; 3,630 
2012-06-04;6; 3,530 
2012-06-04;7; 3,406 
2012-06-04;8; 3,261 
2012-06-04;9; 3,133 
2012-06-04;10; 3,021 
2012-06-04;11; 2,932 
2012-06-04;12; 2,892 
2012-06-04;13; 2,916 
2012-06-04;14; 2,986 
2012-06-04;15; 3,099 
2012-06-04;16; 3,258 
2012-06-04;17; 3,444 
2012-06-04;18; 3,651 
2012-06-04;19; 3,875 
2012-06-04;20; 4,078 
2012-06-04;21; 4,221 
2012-06-04;22; 4,295 
2012-06-04;23; 3,601 
2012-06-04;24; -   
2012-06-05;1; 0,388 
2012-06-05;2; 3,286 
2012-06-05;3; 3,973 
2012-06-05;4; 3,799 
2012-06-05;5; 3,661 
2012-06-05;6; 3,541 
2012-06-05;7; 3,430 
2012-06-05;8; 3,305 
2012-06-05;9; 3,192 
2012-06-05;10; 3,093 
2012-06-05;11; 3,037 
2012-06-05;12; 3,059 
2012-06-05;13; 3,171 
2012-06-05;14; 3,337 
2012-06-05;15; 3,644 
2012-06-05;16; 4,058 
2012-06-05;17; 4,492 
2012-06-05;18; 4,877 
2012-06-05;19; 4,963 
2012-06-05;20; 4,961 
2012-06-05;21; 4,955 
2012-06-05;22; 4,960 
2012-06-05;23; 4,961 
2012-06-05;24; 4,961 
2012-06-06;1; 4,962 
2012-06-06;2; 4,960 
2012-06-06;3; 4,957 
2012-06-06;4; 4,850 
2012-06-06;5; 4,667 
2012-06-06;6; 4,502 
2012-06-06;7; 4,338 
2012-06-06;8; 4,191 
2012-06-06;9; 4,072 
2012-06-06;10; 3,930 
2012-06-06;11; 3,791 
2012-06-06;12; 3,675 
2012-06-06;13; 3,575 
2012-06-06;14; 3,504 
2012-06-06;15; 3,480 
2012-06-06;16; 3,524 
2012-06-06;17; 3,651 
2012-06-06;18; 3,872 
2012-06-06;19; 4,165 
2012-06-06;20; 4,467 
2012-06-06;21; 4,675 
2012-06-06;22; 4,774 
2012-06-06;23; 4,822 
2012-06-06;24; 4,823 
2012-06-07;1; 4,789 
2012-06-07;2; 4,725 
2012-06-07;3; 4,637 
2012-06-07;4; 4,523 
2012-06-07;5; 4,402 
2012-06-07;6; 4,279 
2012-06-07;7; 4,152 
2012-06-07;8; 4,026 
2012-06-07;9; 3,897 
2012-06-07;10; 3,788 
2012-06-07;11; 3,695 
2012-06-07;12; 3,656 
2012-06-07;13; 3,705 
2012-06-07;14; 3,915 
2012-06-07;15; 4,284 
2012-06-07;16; 4,778 
2012-06-07;17; 4,972 
2012-06-07;18; 4,981 
2012-06-07;19; 4,977 
2012-06-07;20; 4,983 
2012-06-07;21; 4,982 
2012-06-07;22; 4,978 
2012-06-07;23; 4,974 
2012-06-07;24; 4,974 
2012-06-08;1; 4,976 
2012-06-08;2; 4,978 
2012-06-08;3; 4,977 
2012-06-08;4; 4,977 
2012-06-08;5; 4,974 
2012-06-08;6; 4,973 
2012-06-08;7; 4,967 
2012-06-08;8; 4,967 
2012-06-08;9; 4,968 
2012-06-08;10; 4,971 
2012-06-08;11; 4,970 
2012-06-08;12; 4,972 
2012-06-08;13; 4,978 
2012-06-08;14; 4,984 
2012-06-08;15; 4,992 
2012-06-08;16; 4,995 
2012-06-08;17; 4,999 
2012-06-08;18; 4,994 
2012-06-08;19; 4,985 
2012-06-08;20; 4,986 
2012-06-08;21; 4,981 
2012-06-08;22; 4,978 
2012-06-08;23; 4,977 
2012-06-08;24; 4,984 
2012-06-09;1; 4,982 
2012-06-09;2; 4,980 
2012-06-09;3; 4,976 
2012-06-09;4; 4,978 
2012-06-09;5; 4,976 
2012-06-09;6; 4,978 
2012-06-09;7; 4,976 
2012-06-09;8; 4,975 
2012-06-09;9; 4,974 
2012-06-09;10; 4,976 
2012-06-09;11; 4,978 
2012-06-09;12; 4,981 
2012-06-09;13; 4,982 
2012-06-09;14; 4,993 
2012-06-09;15; 4,996 
2012-06-09;16; 4,996 
2012-06-09;17; 4,997 
2012-06-09;18; 4,998 
2012-06-09;19; 4,992 
2012-06-09;20; 4,994 
2012-06-09;21; 4,995 
2012-06-09;22; 4,988 
2012-06-09;23; 4,985 
2012-06-09;24; 4,983 
2012-06-10;1; 4,984 
2012-06-10;2; 4,983 
2012-06-10;3; 4,985 
2012-06-10;4; 4,983 
2012-06-10;5; 4,986 
2012-06-10;6; 4,982 
2012-06-10;7; 4,983 
2012-06-10;8; 4,978 
2012-06-10;9; 4,981 
2012-06-10;10; 4,976 
2012-06-10;11; 4,976 
2012-06-10;12; 4,973 
2012-06-10;13; 4,973 
2012-06-10;14; 4,973 
2012-06-10;15; 4,976 
2012-06-10;16; 4,980 
2012-06-10;17; 4,981 
2012-06-10;18; 4,979 
2012-06-10;19; 4,973 
2012-06-10;20; 4,973 
2012-06-10;21; 4,978 
2012-06-10;22; 4,979 
2012-06-10;23; 4,974 
2012-06-10;24; 4,973 
2012-06-11;1; 4,973 
2012-06-11;2; 4,976 
2012-06-11;3; 4,975 
2012-06-11;4; 4,976 
2012-06-11;5; 4,972 
2012-06-11;6; 4,977 
2012-06-11;7; 4,974 
2012-06-11;8; 4,973 
2012-06-11;9; 4,972 
2012-06-11;10; 4,967 
2012-06-11;11; 4,967 
2012-06-11;12; 4,964 
2012-06-11;13; 4,961 
2012-06-11;14; 4,966 
2012-06-11;15; 4,966 
2012-06-11;16; 4,967 
2012-06-11;17; 4,967 
2012-06-11;18; 4,968 
2012-06-11;19; 4,968 
2012-06-11;20; 4,970 
2012-06-11;21; 4,972 
2012-06-11;22; 4,970 
2012-06-11;23; 4,976 
2012-06-11;24; 4,973 
2012-06-12;1; 4,976 
2012-06-12;2; 4,973 
2012-06-12;3; 4,971 
2012-06-12;4; 4,974 
2012-06-12;5; 4,973 
2012-06-12;6; 4,973 
2012-06-12;7; 4,969 
2012-06-12;8; 4,966 
2012-06-12;9; 4,966 
2012-06-12;10; 4,962 
2012-06-12;11; 4,956 
2012-06-12;12; 4,956 
2012-06-12;13; 4,946 
2012-06-12;14; 4,912 
2012-06-12;15; 4,882 
2012-06-12;16; 4,890 
2012-06-12;17; 4,916 
2012-06-12;18; 4,937 
2012-06-12;19; 4,955 
2012-06-12;20; 4,961 
2012-06-12;21; 4,965 
2012-06-12;22; 4,962 
2012-06-12;23; 4,968 
2012-06-12;24; 4,969 
2012-06-13;1; 4,968 
2012-06-13;2; 4,966 
2012-06-13;3; 4,968 
2012-06-13;4; 4,968 
2012-06-13;5; 4,968 
2012-06-13;6; 4,969 
2012-06-13;7; 4,967 
2012-06-13;8; 4,959 
2012-06-13;9; 4,952 
2012-06-13;10; 4,900 
2012-06-13;11; 4,821 
2012-06-13;12; 4,764 
2012-06-13;13; 4,728 
2012-06-13;14; 4,702 
2012-06-13;15; 4,686 
2012-06-13;16; 4,679 
2012-06-13;17; 4,687 
2012-06-13;18; 4,712 
2012-06-13;19; 4,736 
2012-06-13;20; 4,754 
2012-06-13;21; 4,788 
2012-06-13;22; 4,821 
2012-06-13;23; 4,849 
2012-06-13;24; 4,866 
2012-06-14;1; 4,869 
2012-06-14;2; 4,860 
2012-06-14;3; 4,836 
2012-06-14;4; 4,794 
2012-06-14;5; 4,762 
2012-06-14;6; 4,715 
2012-06-14;7; 4,662 
2012-06-14;8; 4,586 
2012-06-14;9; 4,501 
2012-06-14;10; 4,427 
2012-06-14;11; 4,364 
2012-06-14;12; 4,293 
2012-06-14;13; 4,254 
2012-06-14;14; 4,271 
2012-06-14;15; 4,347 
2012-06-14;16; 4,504 
2012-06-14;17; 4,739 
2012-06-14;18; 4,907 
2012-06-14;19; 4,942 
2012-06-14;20; 4,951 
2012-06-14;21; 4,951 
2012-06-14;22; 4,951 
2012-06-14;23; 4,948 
2012-06-14;24; 4,948 
2012-06-15;1; 4,862 
2012-06-15;2; 4,739 
2012-06-15;3; 4,614 
2012-06-15;4; 4,484 
2012-06-15;5; 4,348 
2012-06-15;6; 4,222 
2012-06-15;7; 4,095 
2012-06-15;8; 3,971 
2012-06-15;9; 3,845 
2012-06-15;10; 3,727 
2012-06-15;11; 3,615 
2012-06-15;12; 3,548 
2012-06-15;13; 3,543 
2012-06-15;14; 3,588 
2012-06-15;15; 3,722 
2012-06-15;16; 3,957 
2012-06-15;17; 4,268 
2012-06-15;18; 4,613 
2012-06-15;19; 4,882 
2012-06-15;20; 4,956 
2012-06-15;21; 4,953 
2012-06-15;22; 4,953 
2012-06-15;23; 4,960 
2012-06-15;24; 4,958 
2012-06-16;1; 4,955 
2012-06-16;2; 4,959 
2012-06-16;3; 4,953 
2012-06-16;4; 4,948 
2012-06-16;5; 4,907 
2012-06-16;6; 4,756 
2012-06-16;7; 4,619 
2012-06-16;8; 4,483 
2012-06-16;9; 4,350 
2012-06-16;10; 4,231 
2012-06-16;11; 4,127 
2012-06-16;12; 4,050 
2012-06-16;13; 4,027 
2012-06-16;14; 4,065 
2012-06-16;15; 4,138 
2012-06-16;16; 4,251 
2012-06-16;17; 4,489 
2012-06-16;18; 4,782 
2012-06-16;19; 4,944 
2012-06-16;20; 4,959 
2012-06-16;21; 4,961 
2012-06-16;22; 4,963 
2012-06-16;23; 4,962 
2012-06-16;24; 4,961 
2012-06-17;1; 4,958 
2012-06-17;2; 4,956 
2012-06-17;3; 4,963 
2012-06-17;4; 4,962 
2012-06-17;5; 4,960 
2012-06-17;6; 4,957 
2012-06-17;7; 4,954 
2012-06-17;8; 4,954 
2012-06-17;9; 4,952 
2012-06-17;10; 4,956 
2012-06-17;11; 4,958 
2012-06-17;12; 4,961 
2012-06-17;13; 4,960 
2012-06-17;14; 4,963 
2012-06-17;15; 4,973 
2012-06-17;16; 4,975 
2012-06-17;17; 4,979 
2012-06-17;18; 4,977 
2012-06-17;19; 4,975 
2012-06-17;20; 4,972 
2012-06-17;21; 4,973 
2012-06-17;22; 4,970 
2012-06-17;23; 4,975 
2012-06-17;24; 4,973 
2012-06-18;1; 4,976 
2012-06-18;2; 4,981 
2012-06-18;3; 4,977 
2012-06-18;4; 4,974 
2012-06-18;5; 4,972 
2012-06-18;6; 4,974 
2012-06-18;7; 4,970 
2012-06-18;8; 4,964 
2012-06-18;9; 4,966 
2012-06-18;10; 4,964 
2012-06-18;11; 4,961 
2012-06-18;12; 4,959 
2012-06-18;13; 4,959 
2012-06-18;14; 4,962 
2012-06-18;15; 4,965 
2012-06-18;16; 4,966 
2012-06-18;17; 4,967 
2012-06-18;18; 4,964 
2012-06-18;19; 4,963 
2012-06-18;20; 4,967 
2012-06-18;21; 4,965 
2012-06-18;22; 4,965 
2012-06-18;23; 4,965 
2012-06-18;24; 4,963 
2012-06-19;1; 4,973 
2012-06-19;2; 4,974 
2012-06-19;3; 4,970 
2012-06-19;4; 4,971 
2012-06-19;5; 4,974 
2012-06-19;6; 4,974 
2012-06-19;7; 4,978 
2012-06-19;8; 4,963 
2012-06-19;9; 4,958 
2012-06-19;10; 4,955 
2012-06-19;11; 4,955 
2012-06-19;12; 4,960 
2012-06-19;13; 4,956 
2012-06-19;14; 4,960 
2012-06-19;15; 4,962 
2012-06-19;16; 4,968 
2012-06-19;17; 4,971 
2012-06-19;18; 4,968 
2012-06-19;19; 4,963 
2012-06-19;20; 4,961 
2012-06-19;21; 4,959 
2012-06-19;22; 4,960 
2012-06-19;23; 4,960 
2012-06-19;24; 4,959 
2012-06-20;1; 4,958 
2012-06-20;2; 4,966 
2012-06-20;3; 4,961 
2012-06-20;4; 4,957 
2012-06-20;5; 4,953 
2012-06-20;6; 4,954 
2012-06-20;7; 4,946 
2012-06-20;8; 4,929 
2012-06-20;9; 4,825 
2012-06-20;10; 4,757 
2012-06-20;11; 4,764 
2012-06-20;12; 4,803 
2012-06-20;13; 4,916 
2012-06-20;14; 4,953 
2012-06-20;15; 4,962 
2012-06-20;16; 4,962 
2012-06-20;17; 4,969 
2012-06-20;18; 4,968 
2012-06-20;19; 4,966 
2012-06-20;20; 4,967 
2012-06-20;21; 4,965 
2012-06-20;22; 4,962 
2012-06-20;23; 4,966 
2012-06-20;24; 4,968 
2012-06-21;1; 4,967 
2012-06-21;2; 4,965 
2012-06-21;3; 4,964 
2012-06-21;4; 4,961 
2012-06-21;5; 4,964 
2012-06-21;6; 4,961 
2012-06-21;7; 4,958 
2012-06-21;8; 4,952 
2012-06-21;9; 4,955 
2012-06-21;10; 4,950 
2012-06-21;11; 4,884 
2012-06-21;12; 4,884 
2012-06-21;13; 4,948 
2012-06-21;14; 4,965 
2012-06-21;15; 4,976 
2012-06-21;16; 4,981 
2012-06-21;17; 4,929 
2012-06-21;18; 2,736 
2012-06-21;19; 4,984 
2012-06-21;20; 4,983 
2012-06-21;21; 4,980 
2012-06-21;22; 4,974 
2012-06-21;23; 4,972 
2012-06-21;24; 4,965 
2012-06-22;1; 4,961 
2012-06-22;2; 4,967 
2012-06-22;3; 4,959 
2012-06-22;4; 4,961 
2012-06-22;5; 4,961 
2012-06-22;6; 4,962 
2012-06-22;7; 4,956 
2012-06-22;8; 4,960 
2012-06-22;9; 4,962 
2012-06-22;10; 4,948 
2012-06-22;11; 4,952 
2012-06-22;12; 4,962 
2012-06-22;13; 4,974 
2012-06-22;14; 4,981 
2012-06-22;15; 4,987 
2012-06-22;16; 4,987 
2012-06-22;17; 4,989 
2012-06-22;18; 4,993 
2012-06-22;19; 4,987 
2012-06-22;20; 4,985 
2012-06-22;21; 4,982 
2012-06-22;22; 4,983 
2012-06-22;23; 4,980 
2012-06-22;24; 4,974 
2012-06-23;1; 4,973 
2012-06-23;2; 4,969 
